0	30	30	0	0	0	0	0	0
1	60	33	0	44	61	121	338	1
2	47	47	26	43	21	81	282	1
3	13	20	18	32	13	73	78	1
4	18	48	15	47	3	63	377	1
5	4	29	40	30	36	96	149	1
6	36	10	24	25	19	79	319	1
7	55	32	54	42	10	70	367	1
8	22	22	50	6	32	92	98	1
9	3	3	13	36	34	94	189	1
10	14	51	27	21	32	92	415	1
11	32	29	49	27	17	77	290	1
12	57	13	22	1	37	97	327	1
13	18	24	33	20	15	75	288	1
14	43	42	17	11	40	100	92	1
15	53	48	42	46	11	71	301	1
16	55	23	55	11	12	72	294	1
17	34	0	42	13	15	75	471	1
18	35	24	11	44	31	91	31	1
19	52	23	15	38	39	99	381	1
20	34	52	58	3	54	114	82	1
21	50	45	6	52	44	104	348	1
22	29	2	47	12	20	80	450	1
23	55	22	12	32	44	104	281	1
24	31	34	5	56	34	94	178	1
25	18	50	5	51	13	73	406	1
26	14	41	58	56	46	106	286	1
27	13	33	23	38	11	71	411	1
28	44	59	6	50	39	99	56	1
29	47	13	44	26	13	73	365	1
30	26	44	22	44	4	64	455	1
31	54	30	12	37	42	102	239	1
32	55	6	4	42	62	122	252	1
33	26	24	19	58	34	94	383	1
34	31	19	59	3	32	92	281	1
35	31	39	55	59	31	91	37	1
36	36	17	36	45	28	88	376	1
37	38	31	48	16	18	78	285	1
38	32	25	6	27	26	86	283	1
39	58	0	17	60	72	132	430	1
40	42	40	17	12	37	97	433	1
41	14	20	46	48	42	102	216	1
42	26	53	49	56	23	83	211	1
43	38	54	22	36	24	84	349	1
44	13	38	12	21	17	77	364	1
45	17	37	32	42	15	75	263	1
46	44	31	26	59	33	93	38	1
47	15	13	7	29	17	77	419	1
48	48	44	9	48	39	99	46	1
49	8	32	31	28	23	83	347	1
50	30	48	21	20	29	89	248	1
51	17	42	20	54	12	72	403	1
52	33	27	39	34	9	69	92	1
53	44	21	54	53	33	93	409	1
54	11	57	41	21	46	106	107	1
55	17	43	58	33	42	102	144	1
56	11	19	60	23	49	109	2	1
57	51	54	58	52	7	67	59	1
58	10	26	16	19	9	69	393	1
59	2	57	26	37	31	91	40	1
60	5	10	6	33	23	83	390	1
61	10	29	6	48	19	79	228	1
62	10	10	35	22	27	87	242	1
63	55	16	3	35	55	115	188	1
64	37	19	25	59	41	101	277	1
65	14	52	6	21	32	92	225	1
66	60	15	23	8	37	97	110	1
67	13	42	54	32	42	102	334	1
68	25	35	0	17	30	90	418	1
69	42	43	15	17	37	97	316	1
70	1	5	27	6	26	86	206	1
71	33	15	50	52	40	100	10	1
72	19	15	33	43	31	91	423	1
73	42	2	37	30	28	88	264	1
74	4	44	31	10	43	103	454	1
75	46	37	31	50	19	79	121	1
